WAVLEN_MCRN,TOTAL_RAD,ALBEDO,WVP_COL,GRND_RFLT
0.758,,1,1.5,0.025706
0.759,,1,1.5,0.025106
0.76,,1,1.5,0.0050867
0.761,,1,1.5,0.0026885
0.762,,1,1.5,0.013505
0.763,,1,1.5,0.0071133
0.764,,1,1.5,0.01087
0.765,,1,1.5,0.014258
0.766,,1,1.5,0.016556
0.767,,1,1.5,0.020029
0.768,,1,1.5,0.023294
0.769,,1,1.5,0.023792
0.77,,1,1.5,0.024287
0.771,,1,1.5,0.024713
0.772,,1,1.5,0.024693
0.773,,1,1.5,0.024664
0.774,,1,1.5,0.025033
0.775,,1,1.5,0.023955
0.776,,1,1.5,0.025034
0.777,,1,1.5,0.024906
0.778,,1,1.5,0.024708
0.779,,1,1.5,0.024819
0.78,,1,1.5,0.024554
0.781,,1,1.5,0.024497
0.782,,1,1.5,0.024808
0.783,,1,1.5,0.024383
0.784,,1,1.5,0.02428
0.785,,1,1.5,0.024382
0.786,,1,1.5,0.023878
0.787,,1,1.5,0.023518
0.788,,1,1.5,0.022794
0.789,,1,1.5,0.022598
0.79,,1,1.5,0.021389
0.791,,1,1.5,0.022215
0.792,,1,1.5,0.022035
0.793,,1,1.5,0.021899
0.794,,1,1.5,0.022915
0.795,,1,1.5,0.022578
0.796,,1,1.5,0.021314
0.797,,1,1.5,0.021486
0.798,,1,1.5,0.022887
0.799,,1,1.5,0.022552
0.8,,1,1.5,0.021601
0.801,,1,1.5,0.021755
0.802,,1,1.5,0.021698
0.803,,1,1.5,0.021173
0.804,,1,1.5,0.021556
0.805,,1,1.5,0.021396
0.806,,1,1.5,0.022716
0.807,,1,1.5,0.022374
0.808,,1,1.5,0.022371
0.809,,1,1.5,0.021476
0.81,,1,1.5,0.020758
0.811,,1,1.5,0.020867
0.812,,1,1.5,0.019344
0.813,,1,1.5,0.018904
0.814,,1,1.5,0.015223
0.815,,1,1.5,0.015282
0.816,,1,1.5,0.014049
0.817,,1,1.5,0.01456
0.818,,1,1.5,0.013747
0.819,,1,1.5,0.016531
0.82,,1,1.5,0.014652
0.821,,1,1.5,0.019397
0.822,,1,1.5,0.018275
0.823,,1,1.5,0.0099434
0.824,,1,1.5,0.017159
0.825,,1,1.5,0.019002
0.826,,1,1.5,0.017635
0.827,,1,1.5,0.019323
0.828,,1,1.5,0.014713
0.829,,1,1.5,0.017936
0.83,,1,1.5,0.017367
0.831,,1,1.5,0.017051
0.832,,1,1.5,0.01654
0.833,,1,1.5,0.018442
0.834,,1,1.5,0.017398
0.835,,1,1.5,0.020319
0.836,,1,1.5,0.018396
0.837,,1,1.5,0.020478
0.838,,1,1.5,0.019709
0.839,,1,1.5,0.019842
0.84,,1,1.5,0.020679
0.841,,1,1.5,0.020333
0.842,,1,1.5,0.020612
0.843,,1,1.5,0.021146
0.844,,1,1.5,0.02033
0.845,,1,1.5,0.021169
0.846,,1,1.5,0.021403
0.847,,1,1.5,0.020946
0.848,,1,1.5,0.021256
0.849,,1,1.5,0.021232
0.85,,1,1.5,0.018524
0.851,,1,1.5,0.020763
0.852,,1,1.5,0.020251
0.853,,1,1.5,0.020682
0.854,,1,1.5,0.016706
0.855,,1,1.5,0.018115
0.856,,1,1.5,0.020653
0.857,,1,1.5,0.021208
0.858,,1,1.5,0.02084
0.859,,1,1.5,0.020715
0.86,,1,1.5,0.020785
0.861,,1,1.5,0.020772
0.862,,1,1.5,0.020664
0.863,,1,1.5,0.021057
0.864,,1,1.5,0.021011
0.865,,1,1.5,0.020682
0.866,,1,1.5,0.017618
0.867,,1,1.5,0.018194
0.868,,1,1.5,0.020007
0.869,,1,1.5,0.019785
0.87,,1,1.5,0.020569
0.871,,1,1.5,0.020496
0.872,,1,1.5,0.020569
0.873,,1,1.5,0.02059
0.874,,1,1.5,0.020234
0.875,,1,1.5,0.019932
0.876,,1,1.5,0.020013
0.877,,1,1.5,0.02043
0.878,,1,1.5,0.020245
0.879,,1,1.5,0.020101
0.88,,1,1.5,0.020165
0.881,,1,1.5,0.018876
0.882,,1,1.5,0.01989
0.883,,1,1.5,0.019601
0.884,,1,1.5,0.019718
0.885,,1,1.5,0.019979
0.886,,1,1.5,0.018853
0.887,,1,1.5,0.018905
0.888,,1,1.5,0.019202
0.889,,1,1.5,0.019869
0.89,,1,1.5,0.019266
0.891,,1,1.5,0.019511
0.892,,1,1.5,0.018727
0.893,,1,1.5,0.016761
0.894,,1,1.5,0.016767
0.895,,1,1.5,0.014584
0.896,,1,1.5,0.013505
0.897,,1,1.5,0.010593
0.898,,1,1.5,0.012272
0.899,,1,1.5,0.0081075
0.9,,1,1.5,0.013006
0.901,,1,1.5,0.0086561
0.902,,1,1.5,0.011249
0.903,,1,1.5,0.010862
0.904,,1,1.5,0.016093
0.905,,1,1.5,0.015378
0.906,,1,1.5,0.013916
0.907,,1,1.5,0.010617
0.908,,1,1.5,0.01048
0.909,,1,1.5,0.011467
0.91,,1,1.5,0.0091929
0.911,,1,1.5,0.011123
0.912,,1,1.5,0.011201
0.913,,1,1.5,0.0097894
0.914,,1,1.5,0.0095836
0.915,,1,1.5,0.010348
0.916,,1,1.5,0.0085962
0.917,,1,1.5,0.011656
0.918,,1,1.5,0.0085832
0.919,,1,1.5,0.012449
0.92,,1,1.5,0.013306
0.921,,1,1.5,0.013669
0.922,,1,1.5,0.011714
0.923,,1,1.5,0.013265
0.924,,1,1.5,0.01158
0.925,,1,1.5,0.011227
0.926,,1,1.5,0.011285
0.927,,1,1.5,0.0135
0.928,,1,1.5,0.0079214
0.929,,1,1.5,0.0070875
0.93,,1,1.5,0.0047272
0.931,,1,1.5,0.0041853
0.932,,1,1.5,0.0023883
0.933,,1,1.5,0.0016201
0.934,,1,1.5,0.00046408
0.935,,1,1.5,0.0020118
0.936,,1,1.5,0.0008706
0.937,,1,1.5,0.00091621
0.938,,1,1.5,0.0010911
0.939,,1,1.5,0.0040141
0.94,,1,1.5,0.0052316
0.941,,1,1.5,0.0031792
0.942,,1,1.5,0.0039226
0.943,,1,1.5,0.0022056
0.944,,1,1.5,0.0031048
0.945,,1,1.5,0.0037081
0.946,,1,1.5,0.0013341
0.947,,1,1.5,0.0034911
0.948,,1,1.5,0.0025256
0.949,,1,1.5,0.0050298
0.95,,1,1.5,0.00084221
0.951,,1,1.5,0.0059829
0.952,,1,1.5,0.0020552
0.953,,1,1.5,0.0031178
0.954,,1,1.5,0.0048253
0.955,,1,1.5,0.0037264
0.956,,1,1.5,0.0037552
0.957,,1,1.5,0.0026989
0.958,,1,1.5,0.0064827
0.959,,1,1.5,0.0042729
0.96,,1,1.5,0.0048509
0.961,,1,1.5,0.0056229
0.962,,1,1.5,0.0056371
0.963,,1,1.5,0.0067919
0.964,,1,1.5,0.0067319
0.965,,1,1.5,0.0069921
0.966,,1,1.5,0.0065653
0.967,,1,1.5,0.0070137
0.968,,1,1.5,0.011755
0.969,,1,1.5,0.011839
0.97,,1,1.5,0.011213
0.971,,1,1.5,0.013572
0.972,,1,1.5,0.012703
0.973,,1,1.5,0.0098676
0.974,,1,1.5,0.0094257
0.975,,1,1.5,0.0099307
0.976,,1,1.5,0.0088549
0.977,,1,1.5,0.011446
0.978,,1,1.5,0.010443
0.979,,1,1.5,0.010959
0.98,,1,1.5,0.010329
0.981,,1,1.5,0.013555
0.982,,1,1.5,0.012735
0.983,,1,1.5,0.012219
0.984,,1,1.5,0.014871
0.985,,1,1.5,0.012518
0.986,,1,1.5,0.015327
0.987,,1,1.5,0.014903
0.988,,1,1.5,0.014797
0.989,,1,1.5,0.015502
0.99,,1,1.5,0.01461
0.991,,1,1.5,0.015764
0.992,,1,1.5,0.015728
0.993,,1,1.5,0.015183
0.994,,1,1.5,0.015957
0.995,,1,1.5,0.016062
0.996,,1,1.5,0.015947
0.997,,1,1.5,0.015986
0.998,,1,1.5,0.015974
0.999,,1,1.5,0.015855
1.0,,1,1.5,0.015531
1.001,,1,1.5,0.015915
1.002,,1,1.5,0.015006
1.003,,1,1.5,0.015668
1.004,,1,1.5,0.015273
1.005,,1,1.5,0.014671
1.006,,1,1.5,0.015146
1.007,,1,1.5,0.015584
1.008,,1,1.5,0.015451
1.009,,1,1.5,0.015202
1.01,,1,1.5,0.015099
1.011,,1,1.5,0.015598
1.012,,1,1.5,0.015367
1.013,,1,1.5,0.015538
1.014,,1,1.5,0.01558
1.015,,1,1.5,0.01529
1.016,,1,1.5,0.015358
1.017,,1,1.5,0.015214
1.018,,1,1.5,0.015471
1.019,,1,1.5,0.014765
1.02,,1,1.5,0.015195
1.021,,1,1.5,0.015343
1.022,,1,1.5,0.014956
1.023,,1,1.5,0.015233
1.024,,1,1.5,0.014767
1.025,,1,1.5,0.015293
1.026,,1,1.5,0.015186
1.027,,1,1.5,0.015156
1.028,,1,1.5,0.015166
1.029,,1,1.5,0.014881
1.03,,1,1.5,0.01519
1.031,,1,1.5,0.015076
1.032,,1,1.5,0.015162
1.033,,1,1.5,0.014808
1.034,,1,1.5,0.015004
1.035,,1,1.5,0.014874
1.036,,1,1.5,0.015041
1.037,,1,1.5,0.014846
1.038,,1,1.5,0.01479
1.039,,1,1.5,0.014954
1.04,,1,1.5,0.014761
1.041,,1,1.5,0.014854
1.042,,1,1.5,0.014871
1.043,,1,1.5,0.014681
1.044,,1,1.5,0.014798
1.045,,1,1.5,0.01472
1.046,,1,1.5,0.014334
1.047,,1,1.5,0.014554
1.048,,1,1.5,0.014692
1.049,,1,1.5,0.014605
1.05,,1,1.5,0.014511
1.051,,1,1.5,0.014523
1.052,,1,1.5,0.01443
1.053,,1,1.5,0.014379
1.054,,1,1.5,0.014318
1.055,,1,1.5,0.014346
1.056,,1,1.5,0.014285
1.057,,1,1.5,0.014232
1.058,,1,1.5,0.014068
1.059,,1,1.5,0.013608
1.06,,1,1.5,0.013986
1.061,,1,1.5,0.013646
1.062,,1,1.5,0.013866
1.063,,1,1.5,0.013615
1.064,,1,1.5,0.013849
1.065,,1,1.5,0.013679
1.066,,1,1.5,0.013491
1.067,,1,1.5,0.013538
1.068,,1,1.5,0.013472
1.069,,1,1.5,0.012766
1.07,,1,1.5,0.013074
1.071,,1,1.5,0.013581
1.072,,1,1.5,0.013362
1.073,,1,1.5,0.013042
1.074,,1,1.5,0.013778
1.075,,1,1.5,0.012476
1.076,,1,1.5,0.013528
1.077,,1,1.5,0.01307
1.078,,1,1.5,0.012892
1.079,,1,1.5,0.013202
1.08,,1,1.5,0.012674
1.081,,1,1.5,0.012203
1.082,,1,1.5,0.012749
1.083,,1,1.5,0.012667
1.084,,1,1.5,0.011949
1.085,,1,1.5,0.012574
1.086,,1,1.5,0.011171
1.087,,1,1.5,0.011684
1.088,,1,1.5,0.012748
1.089,,1,1.5,0.011686
1.09,,1,1.5,0.011211
1.091,,1,1.5,0.012457
1.092,,1,1.5,0.012548
1.093,,1,1.5,0.0096091
1.094,,1,1.5,0.010963
1.095,,1,1.5,0.009875
1.096,,1,1.5,0.0091717
1.097,,1,1.5,0.012096
1.098,,1,1.5,0.0088061
1.099,,1,1.5,0.009225
1.1,,1,1.5,0.0083044
1.101,,1,1.5,0.0086505
1.102,,1,1.5,0.0078334
1.103,,1,1.5,0.0075373
1.104,,1,1.5,0.0076824
1.105,,1,1.5,0.0089336
1.106,,1,1.5,0.0053772
1.107,,1,1.5,0.0083057
1.108,,1,1.5,0.0062877
1.109,,1,1.5,0.0061318
1.11,,1,1.5,0.0078198
1.111,,1,1.5,0.0042799
1.112,,1,1.5,0.0061781
1.113,,1,1.5,0.0029339
1.114,,1,1.5,0.0033486
1.115,,1,1.5,0.0026497
1.116,,1,1.5,0.0017014
1.117,,1,1.5,0.00032817
1.118,,1,1.5,0.0019348
1.119,,1,1.5,0.00066265
1.12,,1,1.5,0.00074792
1.121,,1,1.5,0.0011491
1.122,,1,1.5,0.0002717
1.123,,1,1.5,0.00071286
1.124,,1,1.5,0.00059388
1.125,,1,1.5,0.00086465
1.126,,1,1.5,0.00010947
1.127,,1,1.5,0.00098596
1.128,,1,1.5,0.0003649
1.129,,1,1.5,0.00041276
1.13,,1,1.5,0.0002016
1.131,,1,1.5,0.0026526
1.132,,1,1.5,0.0018348
1.133,,1,1.5,0.0007771
1.134,,1,1.5,8.4566e-05
1.135,,1,1.5,3.2057e-05
1.136,,1,1.5,0.00056019
1.137,,1,1.5,0.0024495
1.138,,1,1.5,0.0015886
1.139,,1,1.5,0.0034585
1.14,,1,1.5,0.0024557
1.141,,1,1.5,0.0015546
1.142,,1,1.5,0.0019494
1.143,,1,1.5,0.0032546
1.144,,1,1.5,0.00070476
1.145,,1,1.5,0.00079395
1.146,,1,1.5,0.00083379
1.147,,1,1.5,0.00012854
1.148,,1,1.5,0.0027183
1.149,,1,1.5,0.001944
1.15,,1,1.5,0.00081987
1.151,,1,1.5,0.0015404
1.152,,1,1.5,0.0023525
1.153,,1,1.5,0.0025258
1.154,,1,1.5,0.0008145
1.155,,1,1.5,0.0036173
1.156,,1,1.5,0.0029714
1.157,,1,1.5,0.0038368
1.158,,1,1.5,0.0039251
1.159,,1,1.5,0.0043907
1.16,,1,1.5,0.0036188
1.161,,1,1.5,0.004913
1.162,,1,1.5,0.0048972
1.163,,1,1.5,0.0083143
1.164,,1,1.5,0.006297
1.165,,1,1.5,0.0057198
1.166,,1,1.5,0.0058928
1.167,,1,1.5,0.0067302
1.168,,1,1.5,0.0068934
1.169,,1,1.5,0.0071218
1.17,,1,1.5,0.0082412
1.171,,1,1.5,0.0079988
1.172,,1,1.5,0.0084392
1.173,,1,1.5,0.0083144
1.174,,1,1.5,0.0048613
1.175,,1,1.5,0.0084813
1.176,,1,1.5,0.0097081
1.177,,1,1.5,0.0090672
1.178,,1,1.5,0.0059309
1.179,,1,1.5,0.0099042
1.18,,1,1.5,0.0080648
1.181,,1,1.5,0.0084186
1.182,,1,1.5,0.0049812
1.183,,1,1.5,0.0082393
1.184,,1,1.5,0.0074861
1.185,,1,1.5,0.0070137
1.186,,1,1.5,0.0092842
1.187,,1,1.5,0.0084635
1.188,,1,1.5,0.0049455
1.189,,1,1.5,0.0077437
1.19,,1,1.5,0.0090839
1.191,,1,1.5,0.0079314
1.192,,1,1.5,0.0094047
1.193,,1,1.5,0.0086746
1.194,,1,1.5,0.0092087
1.195,,1,1.5,0.0082478
1.196,,1,1.5,0.0075959
1.197,,1,1.5,0.0095363
1.198,,1,1.5,0.0084618
1.199,,1,1.5,0.0061451
1.2,,1,1.5,0.0085611
1.201,,1,1.5,0.0079382
1.202,,1,1.5,0.0083256
1.203,,1,1.5,0.0080242
1.204,,1,1.5,0.0063412
1.205,,1,1.5,0.0085692
1.206,,1,1.5,0.0099399
1.207,,1,1.5,0.007884
1.208,,1,1.5,0.0084302
1.209,,1,1.5,0.0081091
1.21,,1,1.5,0.009071
1.211,,1,1.5,0.0081506
1.212,,1,1.5,0.0075561
1.213,,1,1.5,0.009519
1.214,,1,1.5,0.007982
1.215,,1,1.5,0.007843
1.216,,1,1.5,0.0095067
1.217,,1,1.5,0.0091093
1.218,,1,1.5,0.0093355
1.219,,1,1.5,0.0088944
1.22,,1,1.5,0.0092756
1.221,,1,1.5,0.0096851
1.222,,1,1.5,0.0092928
1.223,,1,1.5,0.0090437
1.224,,1,1.5,0.0087823
1.225,,1,1.5,0.0095434
1.226,,1,1.5,0.0098296
1.227,,1,1.5,0.0085019
1.228,,1,1.5,0.0098038
1.229,,1,1.5,0.0098732
1.23,,1,1.5,0.0095413
1.231,,1,1.5,0.010182
1.232,,1,1.5,0.010091
1.233,,1,1.5,0.0092787
1.234,,1,1.5,0.010268
1.235,,1,1.5,0.010063
1.236,,1,1.5,0.010235
1.237,,1,1.5,0.0099416
1.238,,1,1.5,0.010216
1.239,,1,1.5,0.010109
1.24,,1,1.5,0.010072
1.241,,1,1.5,0.0099705
1.242,,1,1.5,0.01007
1.243,,1,1.5,0.0099688
1.244,,1,1.5,0.0099056
1.245,,1,1.5,0.010059
1.246,,1,1.5,0.0099779
1.247,,1,1.5,0.0099003
1.248,,1,1.5,0.0098241
1.249,,1,1.5,0.009914
1.25,,1,1.5,0.0098239
1.251,,1,1.5,0.0097108
1.252,,1,1.5,0.0096376
1.253,,1,1.5,0.0095337
1.254,,1,1.5,0.0093701
1.255,,1,1.5,0.0095276
1.256,,1,1.5,0.0092457
1.257,,1,1.5,0.0091373
1.258,,1,1.5,0.0092475
1.259,,1,1.5,0.0088479
1.26,,1,1.5,0.0088009
1.261,,1,1.5,0.0083205
1.262,,1,1.5,0.0079732
1.263,,1,1.5,0.0080137
1.264,,1,1.5,0.0073222
1.265,,1,1.5,0.0078718
1.266,,1,1.5,0.0076218
1.267,,1,1.5,0.0076108
1.268,,1,1.5,0.0073255
1.269,,1,1.5,0.0046535
1.27,,1,1.5,0.0076771
1.271,,1,1.5,0.0081369
1.272,,1,1.5,0.008245
1.273,,1,1.5,0.0082359
1.274,,1,1.5,0.008277
1.275,,1,1.5,0.0084941
1.276,,1,1.5,0.0085937
1.277,,1,1.5,0.008562
1.278,,1,1.5,0.0089523
1.279,,1,1.5,0.0087725
1.28,,1,1.5,0.0086799
1.281,,1,1.5,0.0085788
1.282,,1,1.5,0.0079849
1.283,,1,1.5,0.0085853
1.284,,1,1.5,0.0087948
1.285,,1,1.5,0.0089573
1.286,,1,1.5,0.009108
1.287,,1,1.5,0.0088263
1.288,,1,1.5,0.0088371
1.289,,1,1.5,0.0083283
1.29,,1,1.5,0.0087656
1.291,,1,1.5,0.0089686
1.292,,1,1.5,0.0078734
1.293,,1,1.5,0.0086346
1.294,,1,1.5,0.0084123
1.295,,1,1.5,0.00839
1.296,,1,1.5,0.0076628
1.297,,1,1.5,0.0070119
1.298,,1,1.5,0.0080237
1.299,,1,1.5,0.0087998
1.3,,1,1.5,0.0065305
1.301,,1,1.5,0.0068165
1.302,,1,1.5,0.0081427
1.303,,1,1.5,0.0064272
1.304,,1,1.5,0.0048037
1.305,,1,1.5,0.0078302
1.306,,1,1.5,0.0077032
1.307,,1,1.5,0.0051115
1.308,,1,1.5,0.006728
1.309,,1,1.5,0.0076806
1.31,,1,1.5,0.0049546
1.311,,1,1.5,0.006156
1.312,,1,1.5,0.0061639
1.313,,1,1.5,0.0055081
1.314,,1,1.5,0.0048339
1.315,,1,1.5,0.0043853
1.316,,1,1.5,0.0058605
1.317,,1,1.5,0.0055362
1.318,,1,1.5,0.0062711
1.319,,1,1.5,0.0039613
1.32,,1,1.5,0.0041792
1.321,,1,1.5,0.005089
1.322,,1,1.5,0.0049301
1.323,,1,1.5,0.003007
1.324,,1,1.5,0.0039806
1.325,,1,1.5,0.0057286
1.326,,1,1.5,0.0044334
1.327,,1,1.5,0.0041594
1.328,,1,1.5,0.0034051
1.329,,1,1.5,0.0020177
1.33,,1,1.5,0.0030142
1.331,,1,1.5,0.0011883
1.332,,1,1.5,0.0014164
1.333,,1,1.5,0.0020169
1.334,,1,1.5,0.0021594
1.335,,1,1.5,0.0029373
1.336,,1,1.5,0.0020353
1.337,,1,1.5,0.0017511
1.338,,1,1.5,0.0019023
1.339,,1,1.5,0.0018649
1.34,,1,1.5,0.0020651
1.341,,1,1.5,0.0015957
1.342,,1,1.5,0.0016331
1.343,,1,1.5,0.00072019
1.344,,1,1.5,0.00049018
1.345,,1,1.5,0.00065551
1.346,,1,1.5,0.00015305
1.347,,1,1.5,0.0001309
1.348,,1,1.5,1.352e-06
1.349,,1,1.5,8.5816e-06
1.35,,1,1.5,1.2232e-05
1.351,,1,1.5,6.2065e-07
1.352,,1,1.5,2.6471e-08
1.353,,1,1.5,4.0122e-11
1.354,,1,1.5,5.9676e-10
1.355,,1,1.5,5.1478e-17
1.356,,1,1.5,2.3183e-11
1.357,,1,1.5,2.2967e-11
1.358,,1,1.5,8.9525e-17
1.359,,1,1.5,6.0439e-18
1.36,,1,1.5,3.856e-17
1.361,,1,1.5,7.1408e-22
1.362,,1,1.5,4.1659e-29
1.363,,1,1.5,1.8731e-14
1.364,,1,1.5,1.3409e-15
1.365,,1,1.5,3.0949e-26
1.366,,1,1.5,2.3257e-13
1.367,,1,1.5,1.1422e-13
1.368,,1,1.5,7.0212e-26
1.369,,1,1.5,1.1306e-17
1.37,,1,1.5,8.7912e-18
1.371,,1,1.5,2.5108e-20
1.372,,1,1.5,5.5581e-13
1.373,,1,1.5,2.2285e-11
1.374,,1,1.5,3.4454e-10
1.375,,1,1.5,1.5966e-09
1.376,,1,1.5,1.5382e-09
1.377,,1,1.5,1.0878e-10
1.378,,1,1.5,1.1316e-08
1.379,,1,1.5,1.1454e-11
1.38,,1,1.5,2.0532e-11
1.381,,1,1.5,5.2035e-18
1.382,,1,1.5,6.6635e-15
1.383,,1,1.5,8.8816e-23
1.384,,1,1.5,1.0695e-17
1.385,,1,1.5,1.0988e-17
1.386,,1,1.5,2.3034e-17
1.387,,1,1.5,1.3275e-10
1.388,,1,1.5,5.9166e-14
1.389,,1,1.5,2.7924e-09
1.39,,1,1.5,1.52e-09
1.391,,1,1.5,7.1504e-10
1.392,,1,1.5,1.8114e-13
1.393,,1,1.5,6.2913e-11
1.394,,1,1.5,2.2765e-11
1.395,,1,1.5,7.7848e-17
1.396,,1,1.5,3.0223e-22
1.397,,1,1.5,1.6305e-11
1.398,,1,1.5,1.1112e-08
1.399,,1,1.5,7.105e-09
1.4,,1,1.5,7.823e-23
1.401,,1,1.5,8.6019e-22
1.402,,1,1.5,1.1085e-07
1.403,,1,1.5,1.2698e-07
1.404,,1,1.5,2.6109e-08
1.405,,1,1.5,7.6511e-18
1.406,,1,1.5,4.6957e-08
1.407,,1,1.5,3.6531e-09
1.408,,1,1.5,3.7106e-08
1.409,,1,1.5,7.3255e-09
1.41,,1,1.5,7.8212e-09
1.411,,1,1.5,1.4807e-07
1.412,,1,1.5,2.7999e-07
1.413,,1,1.5,1.368e-05
1.414,,1,1.5,8.0836e-09
1.415,,1,1.5,6.5856e-10
1.416,,1,1.5,7.0465e-05
1.417,,1,1.5,8.6129e-06
1.418,,1,1.5,6.7786e-06
1.419,,1,1.5,7.539e-07
1.42,,1,1.5,4.3618e-06
1.421,,1,1.5,6.6358e-06
1.422,,1,1.5,9.256e-05
1.423,,1,1.5,1.4797e-05
1.424,,1,1.5,2.8791e-05
1.425,,1,1.5,4.1442e-05
1.426,,1,1.5,7.781e-05
1.427,,1,1.5,0.0001744
1.428,,1,1.5,1.0306e-06
1.429,,1,1.5,9.7858e-05
1.43,,1,1.5,0.00028115
1.431,,1,1.5,0.00030065
1.432,,1,1.5,5.9102e-07
1.433,,1,1.5,0.00015363
1.434,,1,1.5,5.5604e-05
1.435,,1,1.5,2.4223e-05
1.436,,1,1.5,0.00012192
1.437,,1,1.5,7.2584e-05
1.438,,1,1.5,2.6605e-05
1.439,,1,1.5,0.00015814
1.44,,1,1.5,0.00014654
1.441,,1,1.5,6.5589e-05
1.442,,1,1.5,6.4329e-05
1.443,,1,1.5,0.0001361
1.444,,1,1.5,0.00025862
1.445,,1,1.5,0.00014093
1.446,,1,1.5,5.0094e-05
1.447,,1,1.5,8.8384e-05
1.448,,1,1.5,0.00084309
1.449,,1,1.5,0.00062858
1.45,,1,1.5,8.8781e-05
1.451,,1,1.5,2.8021e-05
1.452,,1,1.5,0.0002858
1.453,,1,1.5,0.00041137
1.454,,1,1.5,0.0012014
1.455,,1,1.5,0.00037712
1.456,,1,1.5,0.00046925
1.457,,1,1.5,0.00085552
1.458,,1,1.5,0.001379
1.459,,1,1.5,0.0015864
1.46,,1,1.5,0.00064486
1.461,,1,1.5,0.00051852
1.462,,1,1.5,0.0011222
1.463,,1,1.5,0.00019525
1.464,,1,1.5,0.0015703
1.465,,1,1.5,0.00086327
1.466,,1,1.5,0.00030122
1.467,,1,1.5,0.00011903
1.468,,1,1.5,0.00039419
1.469,,1,1.5,0.00063117
1.47,,1,1.5,0.00014939
1.471,,1,1.5,6.0111e-05
1.472,,1,1.5,0.00012452
1.473,,1,1.5,0.00034422
1.474,,1,1.5,0.00073403
1.475,,1,1.5,0.0021419
1.476,,1,1.5,0.00037292
1.477,,1,1.5,0.00034357
1.478,,1,1.5,0.00043538
1.479,,1,1.5,0.0010777
1.48,,1,1.5,0.00030824
1.481,,1,1.5,0.00094459
1.482,,1,1.5,0.00037954
1.483,,1,1.5,0.0014514
1.484,,1,1.5,0.0015103
1.485,,1,1.5,0.0012662
1.486,,1,1.5,0.0010588
1.487,,1,1.5,0.00027916
1.488,,1,1.5,0.00086928
1.489,,1,1.5,0.0023608
1.49,,1,1.5,0.0023599
1.491,,1,1.5,0.0029187
1.492,,1,1.5,0.0018403
1.493,,1,1.5,0.0023049
1.494,,1,1.5,0.0031353
1.495,,1,1.5,0.0026163
1.496,,1,1.5,0.002278
1.497,,1,1.5,0.0041972
1.498,,1,1.5,0.0028862
1.499,,1,1.5,0.0035135
1.5,,1,1.5,0.0048013
1.501,,1,1.5,0.0049254
1.502,,1,1.5,0.0041684
1.503,,1,1.5,0.0028903
1.504,,1,1.5,0.0021601
1.505,,1,1.5,0.0029227
1.506,,1,1.5,0.0051167
1.507,,1,1.5,0.0048881
1.508,,1,1.5,0.0046553
1.509,,1,1.5,0.002926
1.51,,1,1.5,0.0055573
1.511,,1,1.5,0.005136
1.512,,1,1.5,0.0053025
1.513,,1,1.5,0.0044965
1.514,,1,1.5,0.0038946
1.515,,1,1.5,0.0055906
1.516,,1,1.5,0.0052083
1.517,,1,1.5,0.0048343
1.518,,1,1.5,0.0049166
1.519,,1,1.5,0.0046536
1.52,,1,1.5,0.0052812
1.521,,1,1.5,0.0061669
1.522,,1,1.5,0.0054885
1.523,,1,1.5,0.0062284
1.524,,1,1.5,0.0060236
1.525,,1,1.5,0.0052734
1.526,,1,1.5,0.0054669
1.527,,1,1.5,0.0054503
1.528,,1,1.5,0.0062256
1.529,,1,1.5,0.0059278
1.53,,1,1.5,0.0054468
1.531,,1,1.5,0.0057153
1.532,,1,1.5,0.0063309
1.533,,1,1.5,0.006322
1.534,,1,1.5,0.0060497
1.535,,1,1.5,0.0058423
1.536,,1,1.5,0.0061699
1.537,,1,1.5,0.0060199
1.538,,1,1.5,0.0062555
1.539,,1,1.5,0.0060945
1.54,,1,1.5,0.0060959
1.541,,1,1.5,0.0061327
1.542,,1,1.5,0.0059799
1.543,,1,1.5,0.0062061
1.544,,1,1.5,0.0060549
1.545,,1,1.5,0.0063827
1.546,,1,1.5,0.0062242
1.547,,1,1.5,0.0062482
1.548,,1,1.5,0.006147
1.549,,1,1.5,0.0063098
1.55,,1,1.5,0.0062117
1.551,,1,1.5,0.0062071
1.552,,1,1.5,0.0061252
1.553,,1,1.5,0.0062332
1.554,,1,1.5,0.0060771
1.555,,1,1.5,0.0061586
1.556,,1,1.5,0.006086
1.557,,1,1.5,0.0062165
1.558,,1,1.5,0.0061846
1.559,,1,1.5,0.0061466
1.56,,1,1.5,0.0061241
1.561,,1,1.5,0.0062266
1.562,,1,1.5,0.0061194
1.563,,1,1.5,0.0060918
1.564,,1,1.5,0.0060403
1.565,,1,1.5,0.0061606
1.566,,1,1.5,0.0060158
1.567,,1,1.5,0.0060278
1.568,,1,1.5,0.0058681
1.569,,1,1.5,0.005739
1.57,,1,1.5,0.0053917
1.571,,1,1.5,0.0050777
1.572,,1,1.5,0.00515
1.573,,1,1.5,0.0050992
1.574,,1,1.5,0.0053268
1.575,,1,1.5,0.0055281
1.576,,1,1.5,0.0054942
1.577,,1,1.5,0.0049018
1.578,,1,1.5,0.0051992
1.579,,1,1.5,0.0052672
1.58,,1,1.5,0.0055235
1.581,,1,1.5,0.0056188
1.582,,1,1.5,0.0055163
1.583,,1,1.5,0.005542
1.584,,1,1.5,0.0057295
1.585,,1,1.5,0.0058694
1.586,,1,1.5,0.0057939
