PROFILE,WAVLEN_MCRN,TOTAL_RAD,GRND_RFLCT,WATER
SAW,0.492,0.003401,0.030347,1.5
SAW,0.492,0.003401,0.030347,2.0
SAW,0.493,0.0036581,0.032911,0.2
SAW,0.493,0.0036581,0.032911,1.5
SAW,0.493,0.0036581,0.032911,2.0
SAW,0.494,0.0034896,0.031649,0.2
SAW,0.494,0.0034896,0.031649,1.5
SAW,0.494,0.0034896,0.031649,2.0
SAW,0.495,0.0037096,0.033913,0.2
SAW,0.495,0.0037096,0.033913,1.5
SAW,0.495,0.0037096,0.033913,2.0
SAW,0.496,0.0035694,0.032894,0.2
SAW,0.496,0.0035694,0.032894,1.5
SAW,0.496,0.0035694,0.032894,2.0
SAW,0.497,0.0034441,0.031991,0.2
SAW,0.497,0.0034441,0.031991,1.5
SAW,0.497,0.0034441,0.031991,2.0
SAW,0.498,0.0033273,0.031146,0.2
SAW,0.498,0.0033273,0.031146,1.5
SAW,0.498,0.0033273,0.031146,2.0
SAW,0.499,0.0032951,0.031097,0.2
SAW,0.499,0.0032951,0.031097,1.5
SAW,0.499,0.0032951,0.031097,2.0
SAW,0.5,0.0032559,0.030962,0.2
SAW,0.5,0.0032557,0.030958,1.5
SAW,0.5,0.0032557,0.030958,2.0
SAW,0.501,0.0031526,0.030217,0.2
SAW,0.501,0.0031523,0.03021,1.5
SAW,0.501,0.0031523,0.03021,2.0
SAW,0.502,0.0031162,0.030097,0.2
SAW,0.502,0.0031149,0.030067,1.5
SAW,0.502,0.0031148,0.030065,2.0
SAW,0.503,0.0032572,0.031701,0.2
SAW,0.503,0.0032549,0.031642,1.5
SAW,0.503,0.0032548,0.031641,2.0
SAW,0.504,0.0029918,0.029318,0.2
SAW,0.504,0.0029833,0.029113,1.5
SAW,0.504,0.0029823,0.029103,2.0
SAW,0.505,0.0032153,0.031773,0.2
SAW,0.505,0.0032129,0.031716,1.5
SAW,0.505,0.0032126,0.031713,2.0
SAW,0.506,0.0034191,0.034047,0.2
SAW,0.506,0.0034153,0.033954,1.5
SAW,0.506,0.0034148,0.033949,2.0
SAW,0.507,0.0031566,0.031672,0.2
SAW,0.507,0.0031526,0.031574,1.5
SAW,0.507,0.0031521,0.031569,2.0
SAW,0.508,0.003018,0.030512,0.2
SAW,0.508,0.0030151,0.03044,1.5
SAW,0.508,0.0030148,0.030436,2.0
SAW,0.509,0.0032067,0.032676,0.2
SAW,0.509,0.0032047,0.032625,1.5
SAW,0.509,0.0032045,0.032622,2.0
SAW,0.51,0.0030945,0.03177,0.2
SAW,0.51,0.0030933,0.031736,1.5
SAW,0.51,0.0030931,0.031734,2.0
SAW,0.511,0.0030893,0.03196,0.2
SAW,0.511,0.0030887,0.031946,1.5
SAW,0.511,0.0030887,0.031945,2.0
SAW,0.512,0.0031858,0.033205,0.2
SAW,0.512,0.0031855,0.033199,1.5
SAW,0.512,0.0031855,0.033198,2.0
SAW,0.513,0.0029054,0.030513,0.2
SAW,0.513,0.0029052,0.030508,1.5
SAW,0.513,0.0029052,0.030508,2.0
SAW,0.514,0.0028454,0.030099,0.2
SAW,0.514,0.0028454,0.030099,1.5
SAW,0.514,0.0028454,0.030099,2.0
SAW,0.515,0.0028755,0.030648,0.2
SAW,0.515,0.0028755,0.030648,1.5
SAW,0.515,0.0028755,0.030648,2.0
SAW,0.516,0.0029803,0.031995,0.2
SAW,0.516,0.0029803,0.031995,1.5
SAW,0.516,0.0029803,0.031995,2.0
SAW,0.517,0.0021898,0.023678,0.2
SAW,0.517,0.0021898,0.023678,1.5
SAW,0.517,0.0021898,0.023678,2.0
SAW,0.518,0.002677,0.02916,0.2
SAW,0.518,0.002677,0.02916,1.5
SAW,0.518,0.002677,0.02916,2.0
SAW,0.519,0.0025306,0.027776,0.2
SAW,0.519,0.0025306,0.027776,1.5
SAW,0.519,0.0025306,0.027776,2.0
SAW,0.52,0.0027526,0.030429,0.2
SAW,0.52,0.0027526,0.030429,1.5
SAW,0.52,0.0027526,0.030429,2.0
SAW,0.521,0.0027416,0.030527,0.2
SAW,0.521,0.0027416,0.030527,1.5
SAW,0.521,0.0027416,0.030527,2.0
SAW,0.522,0.0028241,0.031672,0.2
SAW,0.522,0.0028241,0.031672,1.5
SAW,0.522,0.0028241,0.031672,2.0
SAW,0.523,0.00262,0.029592,0.2
SAW,0.523,0.00262,0.029592,1.5
SAW,0.523,0.00262,0.029592,2.0
SAW,0.524,0.0027981,0.031827,0.2
SAW,0.524,0.0027977,0.031817,1.5
SAW,0.524,0.0027977,0.031816,2.0
SAW,0.525,0.0027782,0.031823,0.2
SAW,0.525,0.0027778,0.031811,1.5
SAW,0.525,0.0027777,0.03181,2.0
SAW,0.526,0.0026065,0.030065,0.2
SAW,0.526,0.0026065,0.030064,1.5
SAW,0.526,0.0026065,0.030064,2.0
SAW,0.527,0.0022726,0.0264,0.2
SAW,0.527,0.0022723,0.026392,1.5
SAW,0.527,0.0022723,0.026392,2.0
SAW,0.528,0.0026623,0.031141,0.2
SAW,0.528,0.0026621,0.031139,1.5
SAW,0.528,0.0026622,0.03114,2.0
SAW,0.529,0.0027627,0.032542,0.2
SAW,0.529,0.0027625,0.032537,1.5
SAW,0.529,0.0027625,0.032537,2.0
SAW,0.53,0.0025774,0.03057,0.2
SAW,0.53,0.0025773,0.030566,1.5
SAW,0.53,0.0025773,0.030566,2.0
SAW,0.531,0.0027809,0.033212,0.2
SAW,0.531,0.0027808,0.033208,1.5
SAW,0.531,0.0027808,0.033208,2.0
SAW,0.532,0.0026382,0.031726,0.2
SAW,0.532,0.0026382,0.031726,1.5
SAW,0.532,0.0026382,0.031726,2.0
SAW,0.533,0.0023224,0.028121,0.2
SAW,0.533,0.0023224,0.02812,1.5
SAW,0.533,0.0023224,0.02812,2.0
SAW,0.534,0.0024682,0.030093,0.2
SAW,0.534,0.0024682,0.030093,1.5
SAW,0.534,0.0024682,0.030093,2.0
SAW,0.535,0.0025305,0.031064,0.2
SAW,0.535,0.0025305,0.031064,1.5
SAW,0.535,0.0025305,0.031064,2.0
SAW,0.536,0.0026467,0.032709,0.2
SAW,0.536,0.0026467,0.032709,1.5
SAW,0.536,0.0026467,0.032709,2.0
SAW,0.537,0.0024371,0.030324,0.2
SAW,0.537,0.0024371,0.030324,1.5
SAW,0.537,0.0024371,0.030324,2.0
SAW,0.538,0.0025689,0.032178,0.2
SAW,0.538,0.0025687,0.032174,1.5
SAW,0.538,0.0025687,0.032174,2.0
SAW,0.539,0.0025117,0.031675,0.2
SAW,0.539,0.0025115,0.031666,1.5
SAW,0.539,0.0025114,0.031666,2.0
SAW,0.54,0.0024285,0.03083,0.2
SAW,0.54,0.0024276,0.030802,1.5
SAW,0.54,0.0024287,0.030826,2.0
SAW,0.541,0.0022401,0.028625,0.2
SAW,0.541,0.0022378,0.028556,1.5
SAW,0.541,0.0022376,0.028553,2.0
SAW,0.542,0.0024545,0.031568,0.2
SAW,0.542,0.0024519,0.031492,1.5
SAW,0.542,0.0024516,0.031487,2.0
SAW,0.543,0.0023498,0.030427,0.2
SAW,0.543,0.0023489,0.030399,1.5
SAW,0.543,0.0023488,0.030398,2.0
SAW,0.544,0.0024473,0.031897,0.2
SAW,0.544,0.0024453,0.031836,1.5
SAW,0.544,0.0024451,0.031833,2.0
SAW,0.545,0.0023997,0.031482,0.2
SAW,0.545,0.0023981,0.031436,1.5
SAW,0.545,0.002398,0.031434,2.0
SAW,0.546,0.0023408,0.030906,0.2
SAW,0.546,0.0023385,0.030833,1.5
SAW,0.546,0.0023382,0.030829,2.0
SAW,0.547,0.0023937,0.031814,0.2
SAW,0.547,0.0023924,0.031773,1.5
SAW,0.547,0.0023922,0.031771,2.0
SAW,0.548,0.0022293,0.029824,0.2
SAW,0.548,0.0022287,0.029805,1.5
SAW,0.548,0.0022287,0.029804,2.0
SAW,0.549,0.0023159,0.031183,0.2
SAW,0.549,0.0023154,0.031168,1.5
SAW,0.549,0.0023154,0.031167,2.0
