WAVLEN_MCRN,TOTAL_RAD,GRND_RFLCT,PROFILE,INITIAL_H2O,FINAL_H2O
2.028,4.521e-06,0.0020515,SAW,0.25,0.07436
2.029,4.7942e-06,0.0022298,SAW,0.25,0.07436
2.03,4.9373e-06,0.0023368,SAW,0.25,0.07436
2.031,4.874e-06,0.0023018,SAW,0.25,0.07436
2.032,5.0569e-06,0.0024174,SAW,0.25,0.07436
2.033,4.9619e-06,0.0023552,SAW,0.25,0.07436
2.034,4.9855e-06,0.0023874,SAW,0.25,0.07436
2.035,4.8927e-06,0.0023471,SAW,0.25,0.07436
2.036,4.9226e-06,0.0023643,SAW,0.25,0.07436
2.037,4.9362e-06,0.0023747,SAW,0.25,0.07436
2.038,4.7384e-06,0.0022703,SAW,0.25,0.07436
2.039,4.8624e-06,0.0023458,SAW,0.25,0.07436
2.04,4.5846e-06,0.0021717,SAW,0.25,0.07436
2.041,4.7088e-06,0.0022557,SAW,0.25,0.07436
2.042,4.4528e-06,0.0021161,SAW,0.25,0.07436
2.043,4.701e-06,0.002258,SAW,0.25,0.07436
2.044,4.7206e-06,0.0022666,SAW,0.25,0.07436
2.045,4.6909e-06,0.0022528,SAW,0.25,0.07436
2.046,4.6917e-06,0.0022501,SAW,0.25,0.07436
2.047,4.4726e-06,0.0021232,SAW,0.25,0.07436
2.048,3.8139e-06,0.0017341,SAW,0.25,0.07436
2.049,3.4999e-06,0.0015545,SAW,0.25,0.07436
2.05,3.3572e-06,0.001474,SAW,0.25,0.07436
2.051,3.405e-06,0.0014932,SAW,0.25,0.07436
2.052,2.4895e-06,0.00099675,SAW,0.25,0.07436
2.053,2.9329e-06,0.0012303,SAW,0.25,0.07436
2.054,2.246e-06,0.00086986,SAW,0.25,0.07436
2.055,2.5545e-06,0.0010161,SAW,0.25,0.07436
2.056,2.7239e-06,0.0011182,SAW,0.25,0.07436
2.057,2.7907e-06,0.0011595,SAW,0.25,0.07436
2.058,2.7277e-06,0.0011504,SAW,0.25,0.07436
2.059,2.9595e-06,0.0012895,SAW,0.25,0.07436
2.06,4.1426e-06,0.0019827,SAW,0.25,0.07436
2.061,3.9029e-06,0.0018377,SAW,0.25,0.07436
2.062,2.85e-06,0.0012401,SAW,0.25,0.07436
2.063,3.0211e-06,0.0013262,SAW,0.25,0.07436
2.064,2.8795e-06,0.001246,SAW,0.25,0.07436
2.065,2.9236e-06,0.0012644,SAW,0.25,0.07436
2.066,2.979e-06,0.0012913,SAW,0.25,0.07436
2.067,3.0407e-06,0.0013316,SAW,0.25,0.07436
2.068,3.1342e-06,0.0013942,SAW,0.25,0.07436
2.069,3.2174e-06,0.0014441,SAW,0.25,0.07436
2.07,3.2157e-06,0.0014496,SAW,0.25,0.07436
2.071,3.3786e-06,0.00155,SAW,0.25,0.07436
2.072,3.3536e-06,0.0015321,SAW,0.25,0.07436
2.073,3.633e-06,0.0017044,SAW,0.25,0.07436
2.074,3.6687e-06,0.0017222,SAW,0.25,0.07436
2.075,3.8591e-06,0.0018402,SAW,0.25,0.07436
2.076,4.0155e-06,0.0019424,SAW,0.25,0.07436
2.077,4.1067e-06,0.0020031,SAW,0.25,0.07436
2.078,4.1478e-06,0.0020251,SAW,0.25,0.07436
2.079,4.3832e-06,0.0021913,SAW,0.25,0.07436
2.08,4.4068e-06,0.0022139,SAW,0.25,0.07436
2.081,4.3962e-06,0.0022105,SAW,0.25,0.07436
2.082,4.3408e-06,0.0021781,SAW,0.25,0.07436
2.083,4.1737e-06,0.0020799,SAW,0.25,0.07436
2.084,4.2009e-06,0.0021001,SAW,0.25,0.07436
2.085,4.1819e-06,0.0020817,SAW,0.25,0.07436
2.086,4.2614e-06,0.0021368,SAW,0.25,0.07436
2.087,4.3523e-06,0.0021981,SAW,0.25,0.07436
2.088,4.3507e-06,0.0021988,SAW,0.25,0.07436
2.089,4.3221e-06,0.002186,SAW,0.25,0.07436
2.09,4.3541e-06,0.0022095,SAW,0.25,0.07436
2.091,4.3539e-06,0.0022185,SAW,0.25,0.07436
2.092,4.2899e-06,0.0021902,SAW,0.25,0.07436
2.093,4.3265e-06,0.0022159,SAW,0.25,0.07436
2.094,4.3272e-06,0.0022117,SAW,0.25,0.07436
2.095,4.3813e-06,0.0022564,SAW,0.25,0.07436
2.096,4.3885e-06,0.002264,SAW,0.25,0.07436
2.097,4.4165e-06,0.0022818,SAW,0.25,0.07436
2.098,4.4246e-06,0.0022871,SAW,0.25,0.07436
2.099,4.3717e-06,0.0022516,SAW,0.25,0.07436
2.1,4.3924e-06,0.0022749,SAW,0.25,0.07436
2.101,4.4155e-06,0.0022918,SAW,0.25,0.07436
2.102,4.3567e-06,0.0022496,SAW,0.25,0.07436
2.103,4.3793e-06,0.0022793,SAW,0.25,0.07436
2.104,4.389e-06,0.0022872,SAW,0.25,0.07436
2.105,4.4014e-06,0.0022943,SAW,0.25,0.07436
2.106,4.3982e-06,0.0022963,SAW,0.25,0.07436
2.107,4.3562e-06,0.0022752,SAW,0.25,0.07436
2.108,4.3268e-06,0.002262,SAW,0.25,0.07436
2.109,4.2693e-06,0.0022334,SAW,0.25,0.07436
2.11,4.2095e-06,0.0021998,SAW,0.25,0.07436
2.111,4.2735e-06,0.0022407,SAW,0.25,0.07436
2.112,4.25e-06,0.0022236,SAW,0.25,0.07436
2.113,4.3013e-06,0.002262,SAW,0.25,0.07436
2.114,4.3127e-06,0.0022716,SAW,0.25,0.07436
2.115,4.2908e-06,0.0022616,SAW,0.25,0.07436
2.116,4.2276e-06,0.0022287,SAW,0.25,0.07436
2.117,4.2055e-06,0.0022203,SAW,0.25,0.07436
2.118,4.2117e-06,0.0022229,SAW,0.25,0.07436
2.119,4.1726e-06,0.0021969,SAW,0.25,0.07436
2.12,4.1805e-06,0.0022099,SAW,0.25,0.07436
2.121,4.1951e-06,0.0022236,SAW,0.25,0.07436
2.122,4.2183e-06,0.0022398,SAW,0.25,0.07436
2.123,4.1825e-06,0.0022229,SAW,0.25,0.07436
2.124,4.1453e-06,0.0022022,SAW,0.25,0.07436
2.125,4.145e-06,0.0022023,SAW,0.25,0.07436
2.126,4.1772e-06,0.002227,SAW,0.25,0.07436
2.127,4.1523e-06,0.002214,SAW,0.25,0.07436
2.128,4.1306e-06,0.0021947,SAW,0.25,0.07436
2.129,4.17e-06,0.00223,SAW,0.25,0.07436
2.13,4.1651e-06,0.0022297,SAW,0.25,0.07436
2.131,4.1622e-06,0.0022303,SAW,0.25,0.07436
2.132,4.1588e-06,0.0022307,SAW,0.25,0.07436
2.133,4.1454e-06,0.0022256,SAW,0.25,0.07436
2.134,4.133e-06,0.0022211,SAW,0.25,0.07436
2.135,4.0803e-06,0.0021947,SAW,0.25,0.07436
2.136,4.0401e-06,0.0021726,SAW,0.25,0.07436
2.137,4.0633e-06,0.0021894,SAW,0.25,0.07436
2.138,4.093e-06,0.0022079,SAW,0.25,0.07436
2.139,4.0776e-06,0.0022015,SAW,0.25,0.07436
2.14,4.0687e-06,0.002199,SAW,0.25,0.07436
2.141,4.0637e-06,0.0021984,SAW,0.25,0.07436
2.142,4.0418e-06,0.0021883,SAW,0.25,0.07436
2.143,4.0139e-06,0.0021752,SAW,0.25,0.07436
2.144,4.0091e-06,0.002175,SAW,0.25,0.07436
2.145,3.9888e-06,0.002166,SAW,0.25,0.07436
2.146,3.9628e-06,0.0021538,SAW,0.25,0.07436
2.147,3.9501e-06,0.002148,SAW,0.25,0.07436
2.148,3.9583e-06,0.002154,SAW,0.25,0.07436
2.149,3.9195e-06,0.002134,SAW,0.25,0.07436
2.15,3.9126e-06,0.0021315,SAW,0.25,0.07436
2.151,3.893e-06,0.0021202,SAW,0.25,0.07436
2.152,3.838e-06,0.002087,SAW,0.25,0.07436
2.153,3.8594e-06,0.0021049,SAW,0.25,0.07436
2.154,3.8722e-06,0.0021176,SAW,0.25,0.07436
2.155,3.8217e-06,0.0020902,SAW,0.25,0.07436
2.156,3.8616e-06,0.0021175,SAW,0.25,0.07436
2.157,3.8463e-06,0.0021114,SAW,0.25,0.07436
2.158,3.8461e-06,0.0021134,SAW,0.25,0.07436
2.159,3.8135e-06,0.0020934,SAW,0.25,0.07436
2.16,3.8028e-06,0.0020917,SAW,0.25,0.07436
2.161,3.6354e-06,0.0019904,SAW,0.25,0.07436
2.162,3.742e-06,0.0020629,SAW,0.25,0.07436
2.163,3.6823e-06,0.0020224,SAW,0.25,0.07436
2.164,3.619e-06,0.0019867,SAW,0.25,0.07436
2.165,3.4836e-06,0.0019257,SAW,0.25,0.07436
2.166,3.3641e-06,0.0018605,SAW,0.25,0.07436
2.167,3.3056e-06,0.0018213,SAW,0.25,0.07436
2.168,3.5568e-06,0.0019704,SAW,0.25,0.07436
2.169,3.6104e-06,0.0019934,SAW,0.25,0.07436
2.17,3.6502e-06,0.0020269,SAW,0.25,0.07436
2.171,3.6843e-06,0.0020493,SAW,0.25,0.07436
2.172,3.608e-06,0.0020023,SAW,0.25,0.07436
2.173,3.5595e-06,0.0019731,SAW,0.25,0.07436
2.174,3.662e-06,0.0020373,SAW,0.25,0.07436
2.175,3.6522e-06,0.0020356,SAW,0.25,0.07436
2.176,3.6309e-06,0.0020228,SAW,0.25,0.07436
2.177,3.6451e-06,0.0020386,SAW,0.25,0.07436
2.178,3.509e-06,0.0019582,SAW,0.25,0.07436
2.179,3.4631e-06,0.0019271,SAW,0.25,0.07436
2.18,3.6184e-06,0.002028,SAW,0.25,0.07436
2.181,3.6444e-06,0.002046,SAW,0.25,0.07436
2.182,3.6015e-06,0.0020236,SAW,0.25,0.07436
2.183,3.5232e-06,0.0019673,SAW,0.25,0.07436
2.184,3.4833e-06,0.0019478,SAW,0.25,0.07436
2.185,3.5365e-06,0.00197,SAW,0.25,0.07436
2.186,3.6114e-06,0.0020363,SAW,0.25,0.07436
2.187,3.5749e-06,0.0020152,SAW,0.25,0.07436
2.188,3.4862e-06,0.001963,SAW,0.25,0.07436
2.189,3.4777e-06,0.0019654,SAW,0.25,0.07436
2.19,3.4795e-06,0.0019652,SAW,0.25,0.07436
2.191,3.5384e-06,0.0020014,SAW,0.25,0.07436
2.192,3.5571e-06,0.002017,SAW,0.25,0.07436
2.193,3.5445e-06,0.0020117,SAW,0.25,0.07436
2.194,3.5209e-06,0.0019968,SAW,0.25,0.07436
2.195,3.4255e-06,0.0019354,SAW,0.25,0.07436
2.196,3.5024e-06,0.0019916,SAW,0.25,0.07436
2.197,3.483e-06,0.0019809,SAW,0.25,0.07436
2.198,3.4088e-06,0.0019232,SAW,0.25,0.07436
2.199,3.3e-06,0.0018605,SAW,0.25,0.07436
2.2,2.781e-06,0.0015111,SAW,0.25,0.07436
2.201,3.1647e-06,0.0017782,SAW,0.25,0.07436
2.202,3.1155e-06,0.001745,SAW,0.25,0.07436
2.203,3.2417e-06,0.0018349,SAW,0.25,0.07436
2.204,3.3595e-06,0.0019156,SAW,0.25,0.07436
2.205,3.1764e-06,0.0017915,SAW,0.25,0.07436
2.206,3.2605e-06,0.0018655,SAW,0.25,0.07436
2.207,3.2914e-06,0.0018879,SAW,0.25,0.07436
2.208,3.3159e-06,0.0019051,SAW,0.25,0.07436
2.209,3.3572e-06,0.0019321,SAW,0.25,0.07436
2.21,3.3637e-06,0.0019367,SAW,0.25,0.07436
2.211,3.3155e-06,0.0019078,SAW,0.25,0.07436
2.212,3.3586e-06,0.0019374,SAW,0.25,0.07436
2.213,3.3632e-06,0.0019424,SAW,0.25,0.07436
2.214,3.3502e-06,0.0019361,SAW,0.25,0.07436
2.215,3.3302e-06,0.0019239,SAW,0.25,0.07436
2.216,3.1821e-06,0.0018266,SAW,0.25,0.07436
2.217,3.1721e-06,0.0018279,SAW,0.25,0.07436
2.218,3.2733e-06,0.0018966,SAW,0.25,0.07436
2.219,3.294e-06,0.0019113,SAW,0.25,0.07436
2.22,3.3026e-06,0.0019184,SAW,0.25,0.07436
2.221,3.1424e-06,0.0018141,SAW,0.25,0.07436
2.222,3.1215e-06,0.0018013,SAW,0.25,0.07436
2.223,3.2636e-06,0.0019,SAW,0.25,0.07436
2.224,3.2321e-06,0.0018823,SAW,0.25,0.07436
2.225,3.211e-06,0.0018696,SAW,0.25,0.07436
2.226,3.1606e-06,0.0018411,SAW,0.25,0.07436
2.227,2.963e-06,0.0017075,SAW,0.25,0.07436
2.228,3.1631e-06,0.0018464,SAW,0.25,0.07436
2.229,3.1877e-06,0.0018643,SAW,0.25,0.07436
2.23,3.1845e-06,0.0018642,SAW,0.25,0.07436
2.231,3.1045e-06,0.0018113,SAW,0.25,0.07436
2.232,2.9128e-06,0.001679,SAW,0.25,0.07436
2.233,3.0601e-06,0.0017839,SAW,0.25,0.07436
2.234,3.0822e-06,0.0018008,SAW,0.25,0.07436
2.235,3.1081e-06,0.0018226,SAW,0.25,0.07436
2.236,3.0636e-06,0.0017933,SAW,0.25,0.07436
2.237,3.0114e-06,0.0017606,SAW,0.25,0.07436
2.238,2.9169e-06,0.0016984,SAW,0.25,0.07436
2.239,3.0631e-06,0.0018054,SAW,0.25,0.07436
2.24,2.9507e-06,0.0017257,SAW,0.25,0.07436
2.241,2.9933e-06,0.0017568,SAW,0.25,0.07436
2.242,2.9884e-06,0.0017547,SAW,0.25,0.07436
2.243,2.9732e-06,0.0017489,SAW,0.25,0.07436
2.244,2.8322e-06,0.0016467,SAW,0.25,0.07436
2.245,3.0697e-06,0.0018188,SAW,0.25,0.07436
2.246,2.8792e-06,0.0016842,SAW,0.25,0.07436
2.247,2.6698e-06,0.0015371,SAW,0.25,0.07436
2.248,2.9737e-06,0.0017616,SAW,0.25,0.07436
2.249,2.9675e-06,0.0017589,SAW,0.25,0.07436
2.25,2.8948e-06,0.0017073,SAW,0.25,0.07436
2.251,2.8674e-06,0.0016887,SAW,0.25,0.07436
2.252,2.8845e-06,0.0017042,SAW,0.25,0.07436
2.253,2.8832e-06,0.0017074,SAW,0.25,0.07436
2.254,2.6413e-06,0.0015377,SAW,0.25,0.07436
2.255,2.8144e-06,0.001665,SAW,0.25,0.07436
2.256,2.7449e-06,0.0016134,SAW,0.25,0.07436
2.257,2.5792e-06,0.0014952,SAW,0.25,0.07436
2.258,2.7871e-06,0.0016484,SAW,0.25,0.07436
2.259,2.8874e-06,0.0017237,SAW,0.25,0.07436
2.26,2.8064e-06,0.0016668,SAW,0.25,0.07436
2.261,2.5746e-06,0.0015016,SAW,0.25,0.07436
2.262,2.3695e-06,0.0013598,SAW,0.25,0.07436
2.263,2.7321e-06,0.0016241,SAW,0.25,0.07436
2.264,2.549e-06,0.0014909,SAW,0.25,0.07436
2.265,2.6141e-06,0.0015372,SAW,0.25,0.07436
2.266,2.8647e-06,0.0017248,SAW,0.25,0.07436
2.267,2.8224e-06,0.0016952,SAW,0.25,0.07436
2.268,2.4778e-06,0.0014464,SAW,0.25,0.07436
2.269,2.4785e-06,0.0014485,SAW,0.25,0.07436
2.27,2.6596e-06,0.001584,SAW,0.25,0.07436
2.271,2.7032e-06,0.0016187,SAW,0.25,0.07436
2.272,2.5257e-06,0.0014879,SAW,0.25,0.07436
2.273,2.7199e-06,0.0016309,SAW,0.25,0.07436
2.274,2.7294e-06,0.0016433,SAW,0.25,0.07436
2.275,2.427e-06,0.001427,SAW,0.25,0.07436
2.276,2.172e-06,0.0012428,SAW,0.25,0.07436
2.277,2.5514e-06,0.001518,SAW,0.25,0.07436
2.278,2.6921e-06,0.0016241,SAW,0.25,0.07436
2.279,2.7624e-06,0.0016774,SAW,0.25,0.07436
2.28,2.7186e-06,0.0016479,SAW,0.25,0.07436
2.281,2.3043e-06,0.0013528,SAW,0.25,0.07436
2.282,2.5697e-06,0.0015507,SAW,0.25,0.07436
2.283,2.1324e-06,0.0012312,SAW,0.25,0.07436
2.284,2.3201e-06,0.0013675,SAW,0.25,0.07436
2.285,2.4334e-06,0.0014507,SAW,0.25,0.07436
2.286,2.7186e-06,0.0016598,SAW,0.25,0.07436
2.287,2.6566e-06,0.0016171,SAW,0.25,0.07436
2.288,2.596e-06,0.0015757,SAW,0.25,0.07436
2.289,2.5158e-06,0.0015163,SAW,0.25,0.07436
2.29,2.0932e-06,0.001209,SAW,0.25,0.07436
2.291,2.5081e-06,0.0015149,SAW,0.25,0.07436
2.292,2.4539e-06,0.0014782,SAW,0.25,0.07436
2.293,2.4419e-06,0.0014731,SAW,0.25,0.07436
2.294,2.3784e-06,0.0014289,SAW,0.25,0.07436
2.295,2.2659e-06,0.0013499,SAW,0.25,0.07436
2.296,2.2139e-06,0.0013107,SAW,0.25,0.07436
2.297,2.5315e-06,0.00155,SAW,0.25,0.07436
2.298,2.25e-06,0.0013417,SAW,0.25,0.07436
2.299,2.2003e-06,0.0013041,SAW,0.25,0.07436
2.3,2.2401e-06,0.001337,SAW,0.25,0.07436
2.301,2.2406e-06,0.0013383,SAW,0.25,0.07436
2.302,2.4081e-06,0.0014643,SAW,0.25,0.07436
2.303,2.4197e-06,0.0014732,SAW,0.25,0.07436
2.304,2.1647e-06,0.0012863,SAW,0.25,0.07436
2.305,2.2002e-06,0.001318,SAW,0.25,0.07436
2.306,2.4149e-06,0.0014776,SAW,0.25,0.07436
2.307,2.2205e-06,0.0013388,SAW,0.25,0.07436
2.308,2.3803e-06,0.0014566,SAW,0.25,0.07436
2.309,2.4643e-06,0.0015223,SAW,0.25,0.07436
2.31,2.5144e-06,0.0015606,SAW,0.25,0.07436
2.311,2.6346e-06,0.0016483,SAW,0.25,0.07436
2.312,2.5009e-06,0.0015532,SAW,0.25,0.07436
2.313,2.6306e-06,0.0016488,SAW,0.25,0.07436
2.314,2.6118e-06,0.0016381,SAW,0.25,0.07436
2.315,2.589e-06,0.0016234,SAW,0.25,0.07436
2.316,2.0905e-06,0.0012482,SAW,0.25,0.07436
2.317,1.4419e-06,0.000779,SAW,0.25,0.07436
2.318,1.6767e-06,0.00094221,SAW,0.25,0.07436
2.319,2.098e-06,0.0012562,SAW,0.25,0.07436
2.32,2.2013e-06,0.001336,SAW,0.25,0.07436
2.321,2.2747e-06,0.001396,SAW,0.25,0.07436
2.322,2.2932e-06,0.0014031,SAW,0.25,0.07436
2.323,2.3186e-06,0.0014326,SAW,0.25,0.07436
2.324,2.3238e-06,0.0014461,SAW,0.25,0.07436
2.325,2.3286e-06,0.0014519,SAW,0.25,0.07436
2.326,2.2573e-06,0.0014007,SAW,0.25,0.07436
2.327,2.3628e-06,0.0014794,SAW,0.25,0.07436
2.328,2.1558e-06,0.0013231,SAW,0.25,0.07436
2.329,2.2196e-06,0.001371,SAW,0.25,0.07436
2.33,2.4425e-06,0.0015419,SAW,0.25,0.07436
2.331,2.2404e-06,0.0013911,SAW,0.25,0.07436
2.332,2.1555e-06,0.0013267,SAW,0.25,0.07436
2.333,2.3653e-06,0.0014892,SAW,0.25,0.07436
2.334,2.2046e-06,0.001369,SAW,0.25,0.07436
2.335,2.2114e-06,0.0013719,SAW,0.25,0.07436
2.336,2.1942e-06,0.0013626,SAW,0.25,0.07436
2.337,2.3289e-06,0.0014665,SAW,0.25,0.07436
2.338,2.1109e-06,0.0012991,SAW,0.25,0.07436
2.339,2.1936e-06,0.0013627,SAW,0.25,0.07436
2.34,1.7356e-06,0.001014,SAW,0.25,0.07436
2.341,2e-06,0.0012096,SAW,0.25,0.07436
2.342,2.2542e-06,0.0014008,SAW,0.25,0.07436
2.343,2.1797e-06,0.0013573,SAW,0.25,0.07436
2.344,2.1374e-06,0.0013261,SAW,0.25,0.07436
2.345,2.0113e-06,0.0012249,SAW,0.25,0.07436
2.346,2.0931e-06,0.001296,SAW,0.25,0.07436
2.347,1.9473e-06,0.0011853,SAW,0.25,0.07436
2.348,1.8227e-06,0.00109,SAW,0.25,0.07436
2.349,2.0178e-06,0.0012413,SAW,0.25,0.07436
2.35,1.9587e-06,0.0011924,SAW,0.25,0.07436
2.351,1.8503e-06,0.0011216,SAW,0.25,0.07436
2.352,1.9748e-06,0.0011801,SAW,0.25,0.07436
2.353,1.968e-06,0.001212,SAW,0.25,0.07436
2.354,1.9921e-06,0.0012416,SAW,0.25,0.07436
2.355,2.0202e-06,0.0012609,SAW,0.25,0.07436
2.356,1.6089e-06,0.00094779,SAW,0.25,0.07436
2.357,2.1486e-06,0.00136,SAW,0.25,0.07436
2.358,1.9233e-06,0.0011863,SAW,0.25,0.07436
2.359,1.6787e-06,0.0010028,SAW,0.25,0.07436
2.36,2.3068e-06,0.0014878,SAW,0.25,0.07436
2.361,2.2798e-06,0.0014677,SAW,0.25,0.07436
2.362,1.9068e-06,0.0011839,SAW,0.25,0.07436
2.363,2.2889e-06,0.0014764,SAW,0.25,0.07436
2.364,2.1216e-06,0.0013315,SAW,0.25,0.07436
2.365,2.1308e-06,0.0013595,SAW,0.25,0.07436
2.366,2.0897e-06,0.0013272,SAW,0.25,0.07436
2.367,1.9961e-06,0.0012496,SAW,0.25,0.07436
2.368,1.923e-06,0.0011943,SAW,0.25,0.07436
2.369,2.0647e-06,0.0012966,SAW,0.25,0.07436
2.37,1.5108e-06,0.00089201,SAW,0.25,0.07436
2.371,1.0747e-06,0.00054537,SAW,0.25,0.07436
2.372,1.3851e-06,0.00078006,SAW,0.25,0.07436
2.373,1.787e-06,0.0010941,SAW,0.25,0.07436
2.374,2.0024e-06,0.0012718,SAW,0.25,0.07436
2.375,1.9406e-06,0.0012241,SAW,0.25,0.07436
2.376,2.0751e-06,0.0013134,SAW,0.25,0.07436
2.377,1.7456e-06,0.0010607,SAW,0.25,0.07436
2.378,1.9642e-06,0.0011918,SAW,0.25,0.07436
2.379,2.2017e-06,0.0014266,SAW,0.25,0.07436
2.38,1.8605e-06,0.0011622,SAW,0.25,0.07436
2.381,2.0893e-06,0.0013429,SAW,0.25,0.07436
2.382,2.1806e-06,0.0014206,SAW,0.25,0.07436
2.383,1.7429e-06,0.0010653,SAW,0.25,0.07436
2.384,1.7438e-06,0.0010397,SAW,0.25,0.07436
2.385,2.0551e-06,0.0013278,SAW,0.25,0.07436
2.386,1.8722e-06,0.0011525,SAW,0.25,0.07436
2.387,1.8048e-06,0.001134,SAW,0.25,0.07436
2.388,1.8966e-06,0.0011729,SAW,0.25,0.07436
2.389,2.0861e-06,0.0013466,SAW,0.25,0.07436
2.39,1.8737e-06,0.0011889,SAW,0.25,0.07436
2.391,1.9249e-06,0.0012197,SAW,0.25,0.07436
2.392,1.7951e-06,0.0010863,SAW,0.25,0.07436
2.393,1.9941e-06,0.0012861,SAW,0.25,0.07436
2.394,1.9367e-06,0.0012421,SAW,0.25,0.07436
2.395,2.0096e-06,0.0012973,SAW,0.25,0.07436
2.396,1.9329e-06,0.0012369,SAW,0.25,0.07436
2.397,1.7525e-06,0.0010544,SAW,0.25,0.07436
2.398,2.0388e-06,0.0013169,SAW,0.25,0.07436
2.399,2.0341e-06,0.0013257,SAW,0.25,0.07436
2.4,1.9354e-06,0.0012338,SAW,0.25,0.07436
2.401,2.0538e-06,0.0013372,SAW,0.25,0.07436
2.402,2.0476e-06,0.0013385,SAW,0.25,0.07436
2.403,2.055e-06,0.0013458,SAW,0.25,0.07436
2.404,1.8554e-06,0.0011488,SAW,0.25,0.07436
2.405,1.9375e-06,0.0012332,SAW,0.25,0.07436
2.406,1.9734e-06,0.0012711,SAW,0.25,0.07436
2.407,1.8633e-06,0.0011544,SAW,0.25,0.07436
2.408,1.9404e-06,0.0012321,SAW,0.25,0.07436
2.409,1.9712e-06,0.0012739,SAW,0.25,0.07436
2.41,1.8932e-06,0.0011869,SAW,0.25,0.07436
2.411,2.0998e-06,0.001389,SAW,0.25,0.07436
2.412,2.0022e-06,0.0012886,SAW,0.25,0.07436
2.413,2.0566e-06,0.001356,SAW,0.25,0.07436
2.414,1.8129e-06,0.0011218,SAW,0.25,0.07436
2.415,1.9418e-06,0.0012612,SAW,0.25,0.07436
2.416,1.4795e-06,0.0008319,SAW,0.25,0.07436
2.417,1.9357e-06,0.00126,SAW,0.25,0.07436
2.418,1.7989e-06,0.0011184,SAW,0.25,0.07436
2.419,1.5256e-06,0.00084203,SAW,0.25,0.07436
2.42,1.8881e-06,0.0012001,SAW,0.25,0.07436
2.421,2.0279e-06,0.0013455,SAW,0.25,0.07436
2.422,1.9781e-06,0.001294,SAW,0.25,0.07436
2.423,1.9796e-06,0.0013081,SAW,0.25,0.07436
2.424,1.8091e-06,0.0011317,SAW,0.25,0.07436
2.425,1.9058e-06,0.0012419,SAW,0.25,0.07436
2.426,1.8897e-06,0.0012184,SAW,0.25,0.07436
2.427,1.8631e-06,0.0011912,SAW,0.25,0.07436
2.428,1.9411e-06,0.0012834,SAW,0.25,0.07436
2.429,1.9954e-06,0.0013273,SAW,0.25,0.07436
2.43,1.9846e-06,0.0013189,SAW,0.25,0.07436
2.431,2.0078e-06,0.0013398,SAW,0.25,0.07436
2.432,1.9942e-06,0.0013268,SAW,0.25,0.07436
2.433,1.7739e-06,0.0011057,SAW,0.25,0.07436
2.434,1.9308e-06,0.0012666,SAW,0.25,0.07436
2.435,1.41e-06,0.00078206,SAW,0.25,0.07436
2.436,1.1961e-06,0.00058395,SAW,0.25,0.07436
2.437,1.7642e-06,0.001099,SAW,0.25,0.07436
2.438,1.9383e-06,0.0012881,SAW,0.25,0.07436
2.439,1.9721e-06,0.0013181,SAW,0.25,0.07436
2.44,1.9694e-06,0.0013174,SAW,0.25,0.07436
2.441,1.9682e-06,0.0013175,SAW,0.25,0.07436
2.442,1.9513e-06,0.001298,SAW,0.25,0.07436
2.443,1.8895e-06,0.0012333,SAW,0.25,0.07436
2.444,1.9466e-06,0.0012993,SAW,0.25,0.07436
2.445,1.8941e-06,0.0012435,SAW,0.25,0.07436
2.446,1.2862e-06,0.00068115,SAW,0.25,0.07436
2.447,1.62e-06,0.00098037,SAW,0.25,0.07436
2.448,1.6217e-06,0.00098575,SAW,0.25,0.07436
2.449,1.8876e-06,0.0012526,SAW,0.25,0.07436
2.45,1.5821e-06,0.00094587,SAW,0.25,0.07436
2.451,1.4331e-06,0.00079108,SAW,0.25,0.07436
2.452,1.5501e-06,0.00093667,SAW,0.25,0.07436
2.453,1.8811e-06,0.0012477,SAW,0.25,0.07436
2.454,1.6258e-06,0.00099002,SAW,0.25,0.07436
2.455,1.6305e-06,0.0010069,SAW,0.25,0.07436
2.456,1.8573e-06,0.0012384,SAW,0.25,0.07436
2.457,1.8659e-06,0.0012476,SAW,0.25,0.07436
2.458,1.8795e-06,0.0012606,SAW,0.25,0.07436
2.459,1.8937e-06,0.0012681,SAW,0.25,0.07436
2.46,1.9028e-06,0.0012763,SAW,0.25,0.07436
2.461,1.8954e-06,0.0012698,SAW,0.25,0.07436
2.462,1.6378e-06,0.0010176,SAW,0.25,0.07436
2.463,1.3003e-06,0.00069425,SAW,0.25,0.07436
2.464,1.7705e-06,0.0011411,SAW,0.25,0.07436
2.465,1.8683e-06,0.0012462,SAW,0.25,0.07436
2.466,1.8768e-06,0.0012564,SAW,0.25,0.07436
2.467,1.8732e-06,0.0012521,SAW,0.25,0.07436
2.468,1.6347e-06,0.0010108,SAW,0.25,0.07436
2.469,1.822e-06,0.001211,SAW,0.25,0.07436
2.47,1.8213e-06,0.0012112,SAW,0.25,0.07436
2.471,1.7601e-06,0.001137,SAW,0.25,0.07436
2.472,9.106e-07,0.00043476,SAW,0.25,0.07436
2.473,1.1942e-06,0.00060025,SAW,0.25,0.07436
2.474,1.7688e-06,0.0011466,SAW,0.25,0.07436
2.475,1.8015e-06,0.0011859,SAW,0.25,0.07436
2.476,1.8229e-06,0.0012077,SAW,0.25,0.07436
2.477,1.8293e-06,0.0012168,SAW,0.25,0.07436
2.478,1.7252e-06,0.0011054,SAW,0.25,0.07436
2.479,1.726e-06,0.0011157,SAW,0.25,0.07436
